CNPJ,RAZAO_SOCIAL,UF,ANO,TRIMESTRE,VALOR
56307500000125,AMAZIL ASSISTENCIA MEDICA DO BRASIL LTDA,RJ,2025,1,3346909.76
56307500000125,AMAZIL ASSISTENCIA MEDICA DO BRASIL LTDA,RJ,2025,2,3229169.12
56307500000125,AMAZIL ASSISTENCIA MEDICA DO BRASIL LTDA,RJ,2025,3,3151257.12
56384183000140,IRMANDADE DA SANTA CASA DE MISERICARDIA DE RIO CLARO,SP,2025,1,1700094966.82
56384183000140,IRMANDADE DA SANTA CASA DE MISERICARDIA DE RIO CLARO,SP,2025,2,2860132012.12
56384183000140,IRMANDADE DA SANTA CASA DE MISERICARDIA DE RIO CLARO,SP,2025,3,4049503384.6
56727134000163,UNIMED JUNDIAI - COOPERATIVA DE TRABALHO MADICO,SP,2025,1,3776675753.44
56727134000163,UNIMED JUNDIAI - COOPERATIVA DE TRABALHO MADICO,SP,2025,2,6272477617.6
56727134000163,UNIMED JUNDIAI - COOPERATIVA DE TRABALHO MADICO,SP,2025,3,8921644079.36
56762172000157,UNIMED DE TUPA COOPERATIVA DE TRABALHO MADICO,SP,2025,1,490354820.8
56762172000157,UNIMED DE TUPA COOPERATIVA DE TRABALHO MADICO,SP,2025,2,749408528.32
56762172000157,UNIMED DE TUPA COOPERATIVA DE TRABALHO MADICO,SP,2025,3,1014921268.16
57149775000140,UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MADICO,SP,2025,1,968942497.12
57149775000140,UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MADICO,SP,2025,2,1336138028.96
57149775000140,UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MADICO,SP,2025,3,1839306857.76
57214900000159,UNIMED ALTA MOGIANA COOPERATIVA DE TRABALHO MADICO,SP,2025,1,812235712.64
57214900000159,UNIMED ALTA MOGIANA COOPERATIVA DE TRABALHO MADICO,SP,2025,2,1257244955.36
57214900000159,UNIMED ALTA MOGIANA COOPERATIVA DE TRABALHO MADICO,SP,2025,3,1622885001.92
57272510000135,ASSOCIAAAO POLICIAL DE ASSISTANCIA A SAADE,SP,2025,1,307775327.68
57272510000135,ASSOCIAAAO POLICIAL DE ASSISTANCIA A SAADE,SP,2025,2,402746265.92
57272510000135,ASSOCIAAAO POLICIAL DE ASSISTANCIA A SAADE,SP,2025,3,498400636.0
57303461000150,MAXIMED PLANOS DE SAUDE LTDA,RJ,2025,2,55423010.24
57522360000170,AIRES OPERADORA DE SAUDE LTDA,PE,2025,1,35438265.12
57522360000170,AIRES OPERADORA DE SAUDE LTDA,PE,2025,2,35229689.2
57522360000170,AIRES OPERADORA DE SAUDE LTDA,PE,2025,3,32472491.44
57746455000178,MEDISERVICE OPERADORA DE PLANOS DE SAADE S.A.,SP,2025,1,6228362816.8
57746455000178,MEDISERVICE OPERADORA DE PLANOS DE SAADE S.A.,SP,2025,2,6654932838.88
57746455000178,MEDISERVICE OPERADORA DE PLANOS DE SAADE S.A.,SP,2025,3,8478789288.8
58054221000122,VIVER SAUDE LTDA,RN,2025,2,19202855.84
58054221000122,VIVER SAUDE LTDA,RN,2025,3,35396051.68
58119199000151,ODONTOPREV S/A,SP,2025,1,34668782821.92
58119199000151,ODONTOPREV S/A,SP,2025,2,43811262322.4
58119199000151,ODONTOPREV S/A,SP,2025,3,49200223138.56
58229691000180,UNIMED DE SANTOS COOP DE TRAB MEDICO,SP,2025,1,6692046166.72
58229691000180,UNIMED DE SANTOS COOP DE TRAB MEDICO,SP,2025,2,11798230487.039999
58229691000180,UNIMED DE SANTOS COOP DE TRAB MEDICO,SP,2025,3,16358695576.48
58324562000170,SALVE SAADE ADMINISTRADORA DE BENEFACIOS LTDA,RJ,2025,1,10264116.16
58324562000170,SALVE SAADE ADMINISTRADORA DE BENEFACIOS LTDA,RJ,2025,2,11520371.84
58324562000170,SALVE SAADE ADMINISTRADORA DE BENEFACIOS LTDA,RJ,2025,3,6985839.680000001
58418932000139,INTEGRA ADMINISTRADORA DE BENEFICIOS LTDA,GO,2025,2,5902613.28
58418932000139,INTEGRA ADMINISTRADORA DE BENEFICIOS LTDA,GO,2025,3,6258409.76
58434577000191,ELITE SAUDE SERVICOS MEDICOS LTDA.,SP,2025,2,0.0
58434577000191,ELITE SAUDE SERVICOS MEDICOS LTDA.,SP,2025,3,19889082.4
58554194000157,UNIC ASSISTENCIA MEDICA LTDA,SP,2025,3,49600000.0
58702853000155,UNIODONTO DE SOROCABA COOPERATIVA ODONTOLAGICA,SP,2025,1,79256950.88
58702853000155,UNIODONTO DE SOROCABA COOPERATIVA ODONTOLAGICA,SP,2025,2,142576763.68
58702853000155,UNIODONTO DE SOROCABA COOPERATIVA ODONTOLAGICA,SP,2025,3,209275356.96
58837188000107,UNIMED SALTO/ITU - COOPERATIVA MADICA,SP,2025,1,2432265858.4
58837188000107,UNIMED SALTO/ITU - COOPERATIVA MADICA,SP,2025,2,4114984923.04
58837188000107,UNIMED SALTO/ITU - COOPERATIVA MADICA,SP,2025,3,5570034932.96
59007799000190,ASSOCIACAO DE SAUDE HOLAMBRA,SP,2025,1,141704980.8
59007799000190,ASSOCIACAO DE SAUDE HOLAMBRA,SP,2025,2,210090342.07999998
59007799000190,ASSOCIACAO DE SAUDE HOLAMBRA,SP,2025,3,272578006.72
59452478000103,SAUDE SALV ASSISTENCIA MEDICA LTDA,RO,2025,2,19721479.12
59452478000103,SAUDE SALV ASSISTENCIA MEDICA LTDA,RO,2025,3,20169232.88
59499251000105,UNIMED DE CAPIVARI -COOPERATIVA DE TRABALHO MADICO,SP,2025,1,753066026.88
59499251000105,UNIMED DE CAPIVARI -COOPERATIVA DE TRABALHO MADICO,SP,2025,2,1223143444.8
59499251000105,UNIMED DE CAPIVARI -COOPERATIVA DE TRABALHO MADICO,SP,2025,3,1693577454.56
59527440000144,UNIODONTO DE JUNDIAA COOPERATIVA ODONTOLAGICA,SP,2025,1,166654816.8
59527440000144,UNIODONTO DE JUNDIAA COOPERATIVA ODONTOLAGICA,SP,2025,2,224334078.72
59527440000144,UNIODONTO DE JUNDIAA COOPERATIVA ODONTOLAGICA,SP,2025,3,282208687.52
59545401000170,NOVAMED PLANOS DE SAUDE LTDA,GO,2025,3,0.0
59641573000147,ATIMED ASSISTENCIA MEDICA LTDA,SP,2025,3,20750976.0
59762062000183,ASSOCIAAAO POLICIAL DE ASSISTANCIA A SAADE DE ARAAATUBA (APAS),SP,2025,1,227381811.36
59762062000183,ASSOCIAAAO POLICIAL DE ASSISTANCIA A SAADE DE ARAAATUBA (APAS),SP,2025,2,344717209.76
59762062000183,ASSOCIAAAO POLICIAL DE ASSISTANCIA A SAADE DE ARAAATUBA (APAS),SP,2025,3,465833442.88
59766105000107,ASSOCIAAAO POLICIAL DE ASSISTANCIA A SAADE,SP,2025,1,111184276.64
59766105000107,ASSOCIAAAO POLICIAL DE ASSISTANCIA A SAADE,SP,2025,2,139170025.12
59766105000107,ASSOCIAAAO POLICIAL DE ASSISTANCIA A SAADE,SP,2025,3,168218156.16
59847780000152,AUSTACLINICAS ASSISTANCIA MADICA E HOSPITALAR LTDA,SP,2025,1,1260577754.24
59847780000152,AUSTACLINICAS ASSISTANCIA MADICA E HOSPITALAR LTDA,SP,2025,2,3806085820.64
59847780000152,AUSTACLINICAS ASSISTANCIA MADICA E HOSPITALAR LTDA,SP,2025,3,5110005411.68
59849182000112,SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA,SP,2025,1,1352866066.88
59849182000112,SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA,SP,2025,2,1871659902.4
59849182000112,SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA,SP,2025,3,2398337418.56
59901454000186,SANTA CASA DE MISERICORDIA HOSPITAL SAO VICENTE,SP,2025,1,559118375.2
59901454000186,SANTA CASA DE MISERICORDIA HOSPITAL SAO VICENTE,SP,2025,2,888591361.28
59901454000186,SANTA CASA DE MISERICORDIA HOSPITAL SAO VICENTE,SP,2025,3,1264716553.28
60214517000105,UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO,SP,2025,1,5867434282.08
60214517000105,UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO,SP,2025,2,9178002254.72
60214517000105,UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO,SP,2025,3,12550146485.92
60398077000193,UNIAO HOSPITAIS DE PERNAMBUCO LTDA,PE,2025,3,20800000.0
60499365000134,FUNDACAO LEONOR DE BARROS CAMARGO,SP,2025,1,5092199102.4
60499365000134,FUNDACAO LEONOR DE BARROS CAMARGO,SP,2025,2,6403277091.52
60499365000134,FUNDACAO LEONOR DE BARROS CAMARGO,SP,2025,3,7966644718.400001
60633369000163,UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MADICO,SP,2025,1,2395569556.32
60633369000163,UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MADICO,SP,2025,2,3616418723.2
60633369000163,UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MADICO,SP,2025,3,4927297409.12
60961422000155,"SERVIAO SOCIAL DA INDASTRIA DO PAPEL, PAPELAO E CORTIAA DO ESTADO DE SAO PAULO - SEPACO",SP,2025,1,5936079463.84
60961422000155,"SERVIAO SOCIAL DA INDASTRIA DO PAPEL, PAPELAO E CORTIAA DO ESTADO DE SAO PAULO - SEPACO",SP,2025,2,8963433984.0
60961422000155,"SERVIAO SOCIAL DA INDASTRIA DO PAPEL, PAPELAO E CORTIAA DO ESTADO DE SAO PAULO - SEPACO",SP,2025,3,12180317893.6
60967570000187,ESPERANAA OPERADORA DE PLANOS DE SAADE LTDA,RJ,2025,3,20800000.0
60975174000100,ASSOCIAAAO DE BENEFICANCIA E FILANTROPIA SAO CRISTOVAO,SP,2025,1,8833782394.88
60975174000100,ASSOCIAAAO DE BENEFICANCIA E FILANTROPIA SAO CRISTOVAO,SP,2025,2,13101696500.32
60975174000100,ASSOCIAAAO DE BENEFICANCIA E FILANTROPIA SAO CRISTOVAO,SP,2025,3,17102482475.68
62231527000184,CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SAO PAULO,SP,2025,1,168566411000.32
62231527000184,CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SAO PAULO,SP,2025,2,181316871968.16
62231527000184,CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SAO PAULO,SP,2025,3,201321937546.4
62271160000122,SAUDE FACIL PLANOS DE SAUDE LTDA,RJ,2025,3,0.0
62465117000106,FUNDAAAO CESP,SP,2025,1,21961071347.52
62465117000106,FUNDAAAO CESP,SP,2025,2,31577668720.96
62465117000106,FUNDAAAO CESP,SP,2025,3,40233419901.92
62476676000103,INTERMEDICI PIRACICABA ASSISTENCIA MEDICA LTDA,SP,2025,1,232786439.04
62476676000103,INTERMEDICI PIRACICABA ASSISTENCIA MEDICA LTDA,SP,2025,2,476537271.68
62476676000103,INTERMEDICI PIRACICABA ASSISTENCIA MEDICA LTDA,SP,2025,3,727456427.84
62511019000150,ALVORECER - ASSOCIAAAO DE SOCORROS MATUOS,SP,2025,1,1521415584.48
62511019000150,ALVORECER - ASSOCIAAAO DE SOCORROS MATUOS,SP,2025,2,3262128067.84
62511019000150,ALVORECER - ASSOCIAAAO DE SOCORROS MATUOS,SP,2025,3,4750064201.44
62550256000120,NOTRE DAME INTERMADICA MINAS GERAIS SAADE S.A.,CE,2025,1,13964012020.48
62550256000120,NOTRE DAME INTERMADICA MINAS GERAIS SAADE S.A.,CE,2025,2,19875118454.72
62550256000120,NOTRE DAME INTERMADICA MINAS GERAIS SAADE S.A.,CE,2025,3,26340173837.76
62635990000191,ASSOCIACAO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DE SAO PAULO,SP,2025,1,3854352165.6
62635990000191,ASSOCIACAO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DE SAO PAULO,SP,2025,2,5589322038.64
62635990000191,ASSOCIACAO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DE SAO PAULO,SP,2025,3,7605527753.68
62638374000194,CENTRO TRASMONTANO DE SAO PAULO,SP,2025,1,7373835692.16
62638374000194,CENTRO TRASMONTANO DE SAO PAULO,SP,2025,2,11707382361.44
62638374000194,CENTRO TRASMONTANO DE SAO PAULO,SP,2025,3,15890764534.4
63367700000139,CAIXA DE ASSISTANCIA DOS SERVIDORES FAZENDARIOS ESTADUAIS,CE,2025,1,664775816.16
63367700000139,CAIXA DE ASSISTANCIA DOS SERVIDORES FAZENDARIOS ESTADUAIS,CE,2025,2,1199842857.44
63367700000139,CAIXA DE ASSISTANCIA DOS SERVIDORES FAZENDARIOS ESTADUAIS,CE,2025,3,1748727257.12
63554067000198,HAPVIDA ASSISTENCIA MEDICA S.A.,CE,2025,1,276949433557.12
63554067000198,HAPVIDA ASSISTENCIA MEDICA S.A.,CE,2025,2,345913568150.64
63554067000198,HAPVIDA ASSISTENCIA MEDICA S.A.,CE,2025,3,426369443661.12
64327059000171,UNIMED CATAGUASES COOPERATIVA DE TRABALHO MADICO LTDA,MG,2025,1,551114242.72
64327059000171,UNIMED CATAGUASES COOPERATIVA DE TRABALHO MADICO LTDA,MG,2025,2,822457290.24
64327059000171,UNIMED CATAGUASES COOPERATIVA DE TRABALHO MADICO LTDA,MG,2025,3,1113589919.36
64388812000139,UNIMED TRAS PONTAS - COOPERATIVA DE TRABALHO MADICO,MG,2025,1,755650294.4
64388812000139,UNIMED TRAS PONTAS - COOPERATIVA DE TRABALHO MADICO,MG,2025,2,949179248.16
64388812000139,UNIMED TRAS PONTAS - COOPERATIVA DE TRABALHO MADICO,MG,2025,3,1149924879.04
64924095000112,SERMED-SAADE LTDA.,SP,2025,1,1267408877.28
64924095000112,SERMED-SAADE LTDA.,SP,2025,2,2256919738.56
64924095000112,SERMED-SAADE LTDA.,SP,2025,3,3398643485.28
65276354000109,UNIMED ITABIRA COOPERATIVA DE TRABALHO MADICO,MG,2025,1,1061624598.24
65276354000109,UNIMED ITABIRA COOPERATIVA DE TRABALHO MADICO,MG,2025,2,1689996993.92
65276354000109,UNIMED ITABIRA COOPERATIVA DE TRABALHO MADICO,MG,2025,3,2345612015.68
65422339000121,UNIMED AMPARO COOPERATIVA DE TRABALHO MADICO,SP,2025,1,1756651727.04
65422339000121,UNIMED AMPARO COOPERATIVA DE TRABALHO MADICO,SP,2025,2,3133693239.36
65422339000121,UNIMED AMPARO COOPERATIVA DE TRABALHO MADICO,SP,2025,3,4364698485.92
65442162000125,UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLAGICA,SP,2025,1,90084797.12
65442162000125,UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLAGICA,SP,2025,2,139488699.36
65442162000125,UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLAGICA,SP,2025,3,190771133.92
65732836000126,UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MADICO,SP,2025,1,510591567.68
65732836000126,UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MADICO,SP,2025,2,875794960.0
65732836000126,UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MADICO,SP,2025,3,1264399071.36
66191263000133,UNIMED JOAO MONLEVADE COOPERATIVA DE TRABALHO MADICO LTDA.,MG,2025,1,1261937673.28
66191263000133,UNIMED JOAO MONLEVADE COOPERATIVA DE TRABALHO MADICO LTDA.,MG,2025,2,1744849480.0
66191263000133,UNIMED JOAO MONLEVADE COOPERATIVA DE TRABALHO MADICO LTDA.,MG,2025,3,2225300929.12
66343534000129,UNIMED VIAOSA - COOPERATIVA DE TRABALHO MADICO,MG,2025,1,1090595518.8799999
66343534000129,UNIMED VIAOSA - COOPERATIVA DE TRABALHO MADICO,MG,2025,2,1449834954.24
66343534000129,UNIMED VIAOSA - COOPERATIVA DE TRABALHO MADICO,MG,2025,3,1804702942.88
66343559000122,UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MADICO,MG,2025,1,2264469816.0
66343559000122,UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MADICO,MG,2025,2,2950712745.2799997
66343559000122,UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MADICO,MG,2025,3,3748117334.72
66453168000160,UNIMED SAO SEBASTIAO DO PARAASO COOPERATIVA DE TRABALHO MADICO,MG,2025,1,896057070.72
66453168000160,UNIMED SAO SEBASTIAO DO PARAASO COOPERATIVA DE TRABALHO MADICO,MG,2025,2,1127411062.72
66453168000160,UNIMED SAO SEBASTIAO DO PARAASO COOPERATIVA DE TRABALHO MADICO,MG,2025,3,1409170149.92
66477217000103,UNIMED LAVRAS COOPERATIVA DE TRABALHO MADICO,MG,2025,1,1014130972.96
66477217000103,UNIMED LAVRAS COOPERATIVA DE TRABALHO MADICO,MG,2025,2,1455339615.52
66477217000103,UNIMED LAVRAS COOPERATIVA DE TRABALHO MADICO,MG,2025,3,1906860347.84
66491036000123,ASSOCIAAAO POLICIAL DE ASSISTANCIA A SAADE DE JAA,SP,2025,1,85560223.04
66491036000123,ASSOCIAAAO POLICIAL DE ASSISTANCIA A SAADE DE JAA,SP,2025,2,112911976.64
66491036000123,ASSOCIAAAO POLICIAL DE ASSISTANCIA A SAADE DE JAA,SP,2025,3,139622608.64000002
66493339000185,ASSOCIAAAO POLICIAL DE ASSISTENCIA A SAUDE DE BOTUCATU,SP,2025,1,44230183.98
66493339000185,ASSOCIAAAO POLICIAL DE ASSISTENCIA A SAUDE DE BOTUCATU,SP,2025,2,63962512.3
66493339000185,ASSOCIAAAO POLICIAL DE ASSISTENCIA A SAUDE DE BOTUCATU,SP,2025,3,90061459.98
66854779000110,ASSISTANCIA MADICA SAO MIGUEL LTDA,SP,2025,1,556469473.28
66854779000110,ASSISTANCIA MADICA SAO MIGUEL LTDA,SP,2025,2,1077472069.92
66854779000110,ASSISTANCIA MADICA SAO MIGUEL LTDA,SP,2025,3,1625253813.92
66872888000160,UNIMED DE MARILIA COOPERATIVA DE TRABALHO MADICO,SP,2025,1,3016370694.72
66872888000160,UNIMED DE MARILIA COOPERATIVA DE TRABALHO MADICO,SP,2025,2,4874693923.68
66872888000160,UNIMED DE MARILIA COOPERATIVA DE TRABALHO MADICO,SP,2025,3,6718937236.0
66916305000156,UNIMED SUDOESTE PAULISTA COOPERATIVA DE TRABALHO MADICO,SP,2025,1,520678775.04
66916305000156,UNIMED SUDOESTE PAULISTA COOPERATIVA DE TRABALHO MADICO,SP,2025,2,709061650.4
66916305000156,UNIMED SUDOESTE PAULISTA COOPERATIVA DE TRABALHO MADICO,SP,2025,3,899474849.04
67417519000140,UNIMED DE LENAOIS PAULISTA - COOPERATIVA DE TRABALHO MADICO,SP,2025,1,555913969.6
67417519000140,UNIMED DE LENAOIS PAULISTA - COOPERATIVA DE TRABALHO MADICO,SP,2025,2,977804491.2
67417519000140,UNIMED DE LENAOIS PAULISTA - COOPERATIVA DE TRABALHO MADICO,SP,2025,3,1378199045.12
67577171000159,UNIMED DE MONTE ALTO - COOPERATIVA DE TRABALHO MADICO,SP,2025,1,281395762.88
67577171000159,UNIMED DE MONTE ALTO - COOPERATIVA DE TRABALHO MADICO,SP,2025,2,482400591.2
67577171000159,UNIMED DE MONTE ALTO - COOPERATIVA DE TRABALHO MADICO,SP,2025,3,669971898.72
67839969000121,AMEPLAN ASSISTANCIA MADICA PLANEJADA LTDA,SP,2025,1,3428739971.04
67839969000121,AMEPLAN ASSISTANCIA MADICA PLANEJADA LTDA,SP,2025,2,3873497978.24
67839969000121,AMEPLAN ASSISTANCIA MADICA PLANEJADA LTDA,SP,2025,3,4359630721.12
68204486000113,UNIMED DE DRACENA - COOPERATIVA DE TRABALHO MADICO,SP,2025,1,625875500.32
68204486000113,UNIMED DE DRACENA - COOPERATIVA DE TRABALHO MADICO,SP,2025,2,826708829.6
68204486000113,UNIMED DE DRACENA - COOPERATIVA DE TRABALHO MADICO,SP,2025,3,1062657198.72
68668045000172,AMESC - ASSOCIAAAO MADICA ESPARITA CRISTA,RJ,2025,1,1654041952.48
68668045000172,AMESC - ASSOCIAAAO MADICA ESPARITA CRISTA,RJ,2025,2,2729736083.7599998
68668045000172,AMESC - ASSOCIAAAO MADICA ESPARITA CRISTA,RJ,2025,3,3773571867.92
68682715000105,PLAMER PLANO MEDICO RESENDE LTDA,RJ,2025,1,300250713.44
68682715000105,PLAMER PLANO MEDICO RESENDE LTDA,RJ,2025,2,473663093.6
68682715000105,PLAMER PLANO MEDICO RESENDE LTDA,RJ,2025,3,649925814.56
68687722000108,G & M ASSESSORIA MEDICA EMPRESARIAL LTDA,RJ,2025,1,26875045.12
68687722000108,G & M ASSESSORIA MEDICA EMPRESARIAL LTDA,RJ,2025,2,36005053.12
68687722000108,G & M ASSESSORIA MEDICA EMPRESARIAL LTDA,RJ,2025,3,42263163.199999996
68709211000131,UNIMED RESENDE COOPERATIVA DE TRABALHO MADICO,RJ,2025,1,1415486612.8
68709211000131,UNIMED RESENDE COOPERATIVA DE TRABALHO MADICO,RJ,2025,2,2160812425.12
68709211000131,UNIMED RESENDE COOPERATIVA DE TRABALHO MADICO,RJ,2025,3,2893922481.28
69015113000167,UNIODONTO DE AMERICANA COOPERATIVA ODONTOLAGICA,SP,2025,1,93169670.4
69015113000167,UNIODONTO DE AMERICANA COOPERATIVA ODONTOLAGICA,SP,2025,2,159082460.08
69015113000167,UNIODONTO DE AMERICANA COOPERATIVA ODONTOLAGICA,SP,2025,3,220050243.28
69087922000184,UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MADICO,SP,2025,1,589157179.52
69087922000184,UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MADICO,SP,2025,2,927231086.72
69087922000184,UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MADICO,SP,2025,3,1251792412.64
69099307000198,CROWN ODONTOLOGIA DE GRUPO LTDA,SP,2025,1,58090980.32
69099307000198,CROWN ODONTOLOGIA DE GRUPO LTDA,SP,2025,2,79919404.64
69099307000198,CROWN ODONTOLOGIA DE GRUPO LTDA,SP,2025,3,103673488.16
69259356000140,S.P.A SAUDE- SISTEMA DE PROMOAAO ASSISTENCIAL,SP,2025,1,2100221448.16
69259356000140,S.P.A SAUDE- SISTEMA DE PROMOAAO ASSISTENCIAL,SP,2025,2,3235687083.2
69259356000140,S.P.A SAUDE- SISTEMA DE PROMOAAO ASSISTENCIAL,SP,2025,3,4409622940.0
69289171000189,ATAVIA SERVIAOS DE SAADE S/A,SP,2025,2,862789402.08
69289171000189,ATAVIA SERVIAOS DE SAADE S/A,SP,2025,3,1055092695.84
69612158000119,UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MADICO,PI,2025,1,360738342.24
69612158000119,UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MADICO,PI,2025,2,460348341.44
69612158000119,UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MADICO,PI,2025,3,543554224.64
70094578000130,COMSEDER - COOPERATIVA DE ASSISTANCIA MADICA DOS SERVIDORES DA SUPLAN E DO DER LTDA,PB,2025,1,62755066.08
70094578000130,COMSEDER - COOPERATIVA DE ASSISTANCIA MADICA DOS SERVIDORES DA SUPLAN E DO DER LTDA,PB,2025,2,112883997.12
70094578000130,COMSEDER - COOPERATIVA DE ASSISTANCIA MADICA DOS SERVIDORES DA SUPLAN E DO DER LTDA,PB,2025,3,160310617.12
70523899000102,UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MADICO,MT,2025,1,218326172.32
70523899000102,UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MADICO,MT,2025,2,506447275.52
70523899000102,UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MADICO,MT,2025,3,895816877.12
71063853000110,UNIMED ITAANA COOPERATIVA DE TRABALHO MADICO LTDA.,MG,2025,1,1497888737.44
71063853000110,UNIMED ITAANA COOPERATIVA DE TRABALHO MADICO LTDA.,MG,2025,2,1913504590.56
71063853000110,UNIMED ITAANA COOPERATIVA DE TRABALHO MADICO LTDA.,MG,2025,3,2282734634.56
71064539000152,UNIMED SUDOESTE DE MINAS COOPERATIVA DE TRABALHO MADICO,MG,2025,1,1223587486.72
71064539000152,UNIMED SUDOESTE DE MINAS COOPERATIVA DE TRABALHO MADICO,MG,2025,2,1880437221.44
71064539000152,UNIMED SUDOESTE DE MINAS COOPERATIVA DE TRABALHO MADICO,MG,2025,3,2297771430.88
71186886000158,UNIMED SAO JOAO NEPOMUCENO COOPERATIVA DE TRABALHO MADICO LTDA.,MG,2025,1,207767082.56
71186886000158,UNIMED SAO JOAO NEPOMUCENO COOPERATIVA DE TRABALHO MADICO LTDA.,MG,2025,2,307705632.16
71186886000158,UNIMED SAO JOAO NEPOMUCENO COOPERATIVA DE TRABALHO MADICO LTDA.,MG,2025,3,398764949.92
71499792000139,UNIMED VERTENTE DO CAPARAA - COOPERATIVA DE TRABALHO MADICO LTDA,MG,2025,1,347620515.68000007
71499792000139,UNIMED VERTENTE DO CAPARAA - COOPERATIVA DE TRABALHO MADICO LTDA,MG,2025,2,550228484.6400001
71499792000139,UNIMED VERTENTE DO CAPARAA - COOPERATIVA DE TRABALHO MADICO LTDA,MG,2025,3,746979447.04
71559272000174,ASSOCIAAAO POLICIAL DE ASSISTANCIA A SAADE,SP,2025,1,287449366.08
71559272000174,ASSOCIAAAO POLICIAL DE ASSISTANCIA A SAADE,SP,2025,2,481368671.52
71559272000174,ASSOCIAAAO POLICIAL DE ASSISTANCIA A SAADE,SP,2025,3,678300996.16
71565659000133,ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE ITAPETININGA,SP,2025,1,167481311.84
71565659000133,ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE ITAPETININGA,SP,2025,2,224029603.04
71565659000133,ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE ITAPETININGA,SP,2025,3,273838154.24
71695746000105,UNIMED DE LINS - COOPERATIVA DE TRABALHOS MADICOS,SP,2025,1,1477608469.6
71695746000105,UNIMED DE LINS - COOPERATIVA DE TRABALHOS MADICOS,SP,2025,2,1934950409.1200001
71695746000105,UNIMED DE LINS - COOPERATIVA DE TRABALHOS MADICOS,SP,2025,3,2383420991.36
71753297000104,ASSOCIAAAO POLICIAL DE ASSISTENCIA A SAUDE DE SAO JOAO DA BOA VISTA,SP,2025,1,61901663.68
71753297000104,ASSOCIAAAO POLICIAL DE ASSISTENCIA A SAUDE DE SAO JOAO DA BOA VISTA,SP,2025,2,105861187.52
71753297000104,ASSOCIAAAO POLICIAL DE ASSISTENCIA A SAUDE DE SAO JOAO DA BOA VISTA,SP,2025,3,150024368.16
71925531000133,UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MADICO,SP,2025,1,744046931.84
71925531000133,UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MADICO,SP,2025,2,1076539846.4
71925531000133,UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MADICO,SP,2025,3,1468865984.0
72120124000111,UNIODONTO RS FEDERACAO DAS UNIODONTOS DO RGS LTDA,RS,2025,1,74365357.44
72120124000111,UNIODONTO RS FEDERACAO DAS UNIODONTOS DO RGS LTDA,RS,2025,2,110698012.64
72120124000111,UNIODONTO RS FEDERACAO DAS UNIODONTOS DO RGS LTDA,RS,2025,3,142924104.8
72127210000156,IRMANDADE DA SANTA CASA DE MISERICARDIA E MATERNIDADE DONA ZILDA SALVAGNI,SP,2025,1,562024131.84
